node-num latitude lontitude x-coordinate y-coordinate
18486 132.491498833 34.373374944 269336.89358221827 3806408.2061850536
18487 132.491666667 34.373400139 269352.39907083067 3806410.619109808
18488 132.491363056 34.37335525 269324.35158936604 3806406.330545058
18489 132.491666667 34.372342778 269349.49830520607 3806293.3328280384
18490 132.489942944 34.375 269198.2535827388 3806592.003970252
18491 132.489252389 34.375 269134.74165790307 3806593.5761522735
18492 132.491666667 34.370995056 269345.80107685016 3806143.8386845235
18493 132.491666667 34.370671806 269344.91431871 3806107.9826425896
18494 132.491666667 34.37233225 269349.46942307183 3806292.1650245287
18495 132.491666667 34.372204361 269349.11857764085 3806277.9791182093
18496 132.483806556 34.368980917 268617.311261673 3805938.3301237454
18497 132.490696528 34.367381611 269246.65491785243 3805745.229659495
18498 132.489714833 34.369624444 269162.51509862964 3805996.2469918304
18499 132.484906667 34.370067944 268721.4883422003 3806056.397589707
18500 132.483397972 34.374755667 268595.6244745105 3806579.8199103847
18501 132.491096306 34.374702417 269303.5142829012 3806556.3700952292
18502 132.489530861 34.373588028 269156.47631469416 3806436.3209737623
18503 132.48854475 34.373807611 269066.38305589615 3806462.9234640733
18504 132.488704611 34.372666556 269077.9519458433 3806335.9893423948
18505 132.488909556 34.372620861 269096.67623805325 3806330.453955685
18506 132.490872889 34.373180972 269278.790672419 3806388.114255595
18507 132.487605889 34.373624194 268979.52858238324 3806444.7169287656
18508 132.487101722 34.372711528 268930.6500054965 3806344.629443591
18509 132.487388639 34.372892028 268957.53518528654 3806363.997360895
18510 132.487743889 34.372405806 268988.8731958709 3806309.2543840283
18511 132.487782139 34.372969861 268993.941069688 3806371.734313672
18512 132.487597694 34.373200556 268977.6107423875 3806397.744094736
18513 132.487547139 34.374173 268975.63323119236 3806505.7264018375
18514 132.485591778 34.367773722 268778.1947432577 3805800.351552222
18515 132.486468611 34.366807694 268856.19078093185 3805691.1972526135
18516 132.488434528 34.366811083 269037.02773504204 3805687.0940476903
18517 132.4875325 34.36759125 268956.20155616617 3805775.6877452577
18518 132.487232583 34.367676889 268928.85037743277 3805785.8704899605
18519 132.487839639 34.368811028 268987.80339708115 3805910.2902409304
18520 132.488837139 34.369686056 269081.9555972006 3806005.079569366
18521 132.488493944 34.370345833 269052.2013547021 3806079.046026293
18522 132.488865472 34.369893694 269085.1318403488 3806028.0470109857
18523 132.489983111 34.369454778 269186.7250842106 3805976.8163480265
18524 132.491035083 34.368976722 269282.1720189708 3805921.394709022
18525 132.490720222 34.369159694 269253.7135701763 3805942.4070329648
18526 132.490756028 34.369676222 269258.42439165397 3805999.6206875476
18527 132.490669472 34.370234333 269251.994753438 3806061.7253180887
18528 132.490970889 34.370676944 269280.9328518115 3806110.1354597807
18529 132.490917889 34.371104778 269277.23208298907 3806157.7129347646
18530 132.483731194 34.370887167 268615.62532889226 3806149.9505718076
18531 132.484790611 34.371492111 268714.7313479743 3806214.63627784
18532 132.487206444 34.371618389 268937.27758906974 3806223.1357528483
18533 132.487814472 34.371825083 268993.76950306573 3806244.6776323915
18534 132.487248944 34.370838194 268939.0424966028 3806136.4967853357
18535 132.487639889 34.370616444 268974.3911139591 3806111.0086813555
18536 132.486795333 34.370033667 268895.1094578992 3806048.28940309
18537 132.484196 34.36946325 268654.4590008225 3805990.9437668426
18538 132.489284389 34.370004861 269123.9681891285 3806039.4241792182
18539 132.489938722 34.37084325 269186.45375600195 3806130.9317084188
18540 132.491666667 34.372582861 269350.15694233566 3806319.9636957017
18541 132.491466 34.372875972 269332.50480000745 3806352.933105582
18542 132.491558528 34.373071861 269341.55244969274 3806374.4513275144
18543 132.491397361 34.373180278 269327.026684101 3806386.8439749214
18544 132.491209361 34.373330611 269310.1480300118 3806403.9471708625
18545 132.490973306 34.374065583 269290.4540126645 3806486.0100231967
18546 132.485542444 34.3674395 268772.7379623845 3805763.3908973755
18547 132.483390111 34.381513556 268613.5048858533 3807329.4494388145
18548 132.484388306 34.382337306 268707.5711597685 3807418.5450804043
18549 132.483421889 34.377599194 268605.6514780931 3806895.1804218045
18550 132.484284694 34.376009333 268680.6283694337 3806716.857955303
18551 132.484186778 34.382758778 268690.19777087955 3807465.7562624644
18552 132.483767222 34.378336417 268639.44076041586 3806976.1679526623
18553 132.483458556 34.383008278 268623.91450999933 3807495.093734206
18554 132.483391306 34.376606944 268600.10733667057 3806785.1859727763
18555 132.483449056 34.377468111 268607.7891792967 3806880.5781768085
18556 132.483424222 34.379232028 268610.3609505101 3807076.295461652
18557 132.4840645 34.3770145 268663.1430449283 3806828.8573876885
18558 132.491666667 34.375626889 269358.50819712284 3806657.6182753593
18559 132.489297667 34.375743278 269140.94715007587 3806675.920203389
18560 132.487847389 34.375211472 269006.10162341886 3806620.233510371
18561 132.485193278 34.375296778 268762.23200986686 3806635.7460149685
18562 132.484372611 34.375152306 268686.35602831 3806621.592629243
18563 132.484828194 34.375096833 268728.1044133715 3806614.400057338
18564 132.490084389 34.375121583 269211.5963823472 3806605.168429952
18565 132.483929056 34.375312417 268646.00190420466 3806640.3647969333
18566 132.483555 34.379782583 268623.9038620377 3807137.066708157
18567 132.487107167 34.383172056 268959.9042426866 3807504.9386458094
18568 132.4876235 34.383333333 269007.8312560216 3807521.651404913
18569 132.488831972 34.383249528 269118.73596520384 3807509.602296542
18570 132.488795083 34.383333333 269115.57376819703 3807518.982289208
18571 132.489017361 34.382815361 269134.5922773974 3807461.02059774
18572 132.490443722 34.383259833 269266.9860207363 3807507.0755529176
18573 132.490407444 34.383333333 269263.851574567 3807515.311027013
18574 132.484008472 34.383173056 268674.94035372 3807512.116508722
18575 132.484084944 34.38299375 268681.47945716145 3807492.052665471
18576 132.485398667 34.380130972 268794.41905470716 3807171.5050545386
18577 132.485667167 34.3795615 268817.5458180768 3807107.7246831683
18578 132.485958722 34.378926667 268842.6135117266 3807036.641728662
18579 132.484772639 34.381494944 268740.5982658239 3807324.230120593
18580 132.484856306 34.381310333 268747.7847750699 3807303.5614784067
18581 132.484599333 34.381881694 268725.7243744712 3807367.5253281174
18582 132.485358028 34.382116528 268796.1436771841 3807391.8433743045
18583 132.485909778 34.382344361 268847.51176583336 3807415.857226615
18584 132.485715639 34.382747278 268830.76616699464 3807460.9930664827
18585 132.485533889 34.381731444 268811.2573891506 3807348.727265095
18586 132.485622028 34.381539917 268818.8362710747 3807327.281335699
18587 132.486330833 34.381492194 268883.8904438404 3807320.3715073196
18588 132.48612125 34.381913833 268865.77563853504 3807367.6191879287
18589 132.487676833 34.381900889 269008.79891379277 3807362.637656123
18590 132.486598167 34.381087278 268907.36254671525 3807274.847203494
18591 132.485929583 34.380866278 268845.2679410783 3807251.8573361514
18592 132.486483778 34.379695417 268893.0156056383 3807120.7173707653
18593 132.4868825 34.380660056 268932.33690537047 3807226.809959617
18594 132.487155417 34.380249972 268956.3087602595 3807180.6998300655
18595 132.488251194 34.380610083 269058.07309717283 3807218.1479014945
18596 132.487412889 34.379869556 268978.9419836191 3807137.915862122
18597 132.486747472 34.379183083 268915.85827288474 3807063.2862116755
18598 132.484604472 34.3788595 268717.8809015113 3807032.2799914433
18599 132.484456694 34.379182194 268705.1779952146 3807068.4116140464
18600 132.487101472 34.379282389 268948.6878424758 3807073.49475808
18601 132.488070361 34.378548278 269035.77711818716 3806989.8566181264
18602 132.487237833 34.379556278 268961.98148761154 3807103.564802909
18603 132.487478611 34.382340111 268991.77673594805 3807411.8095522034
18604 132.487859611 34.381483111 269024.45991569746 3807315.8796433737
18605 132.488064194 34.381027 269042.02107192716 3807264.8199472944
18606 132.488534222 34.382665306 269089.74872502463 3807445.4763587336
18607 132.487997389 34.382500972 269039.92784914066 3807428.47078012
18608 132.489217139 34.382384167 269151.78021756257 3807412.7359467074
18609 132.489409444 34.381970806 269168.3300852498 3807366.446460663
18610 132.489792917 34.381114667 269201.245031703 3807270.6071556727
18611 132.489561889 34.3816305 269181.4150418467 3807328.3513105535
18612 132.48878225 34.380783444 269107.38852540706 3807236.168096394
18613 132.489293583 34.380951833 269154.8762498844 3807253.6819414007
18614 132.488421722 34.379977833 269072.0188103437 3807147.627862089
18615 132.490169667 34.380291389 269233.6326768192 3807178.428384483
18616 132.490070167 34.380064861 269223.86004224024 3807153.5275492715
18617 132.489664194 34.380126667 269186.6937578807 3807161.307543538
18618 132.491567444 34.379770472 269360.75187316554 3807117.46541833
18619 132.490830917 34.379530444 269292.35685192305 3807092.516502905
18620 132.491217611 34.38157725 269333.53737465315 3807318.675902357
18621 132.491602083 34.38075575 269366.641113632 3807226.6772986483
18622 132.490825722 34.382410778 269299.78529047663 3807412.025740449
18623 132.490639056 34.382820472 269283.7434100695 3807457.8953743647
18624 132.488379944 34.381643944 269072.7543629774 3807332.5344125945
18625 132.491224722 34.3773635 269322.62733288924 3806851.2549638264
18626 132.491596722 34.377685861 269357.7245397793 3806886.1660828157
18627 132.4907695 34.378010944 269282.53777334245 3806924.107697964
18628 132.490671139 34.37689725 269270.4347304115 3806800.7964948406
18629 132.491649556 34.376436639 269359.15613643266 3806747.4776180037
18630 132.490391556 34.376671167 269244.1008150426 3806776.354838119
18631 132.490590333 34.376529528 269261.9936454634 3806760.191315574
18632 132.490815361 34.376369194 269282.24955189566 3806741.8943750644
18633 132.489685806 34.375428417 269175.7803338984 3806640.110938166
18634 132.491219111 34.376082111 269318.594951004 3806709.1313677146
18635 132.491666667 34.375771444 269358.9047982705 3806673.652841422
18636 132.488960944 34.376070861 269110.87796791445 3806713.02369505
18637 132.48860325 34.376436611 269078.98515795695 3806754.4086887455
18638 132.488307778 34.376734083 269052.62763592217 3806788.078418068
18639 132.487632806 34.375750583 268987.8474532293 3806680.522631094
18640 132.487628722 34.375508278 268986.8059823458 3806653.6545550795
18641 132.488395056 34.378166806 269064.5907636349 3806946.802634333
18642 132.486651556 34.377631778 268902.77210752433 3806891.4281558977
18643 132.486586694 34.377731722 268897.0815597781 3806902.662178041
18644 132.48695725 34.377377722 268930.18825322005 3806862.550524723
18645 132.48676875 34.377518 268913.2375915891 3806878.5403342936
18646 132.487328806 34.376995444 268963.3094890702 3806819.300024444
18647 132.487934389 34.377106806 269019.311049588 3806830.2728711665
18648 132.487299972 34.376588389 268959.53884575155 3806774.2136504212
18649 132.487632111 34.376205417 268989.03343586036 3806730.9761139317
18650 132.487304028 34.376885278 268960.7278645509 3806807.136459188
18651 132.483783972 34.378450972 268641.29654212616 3806988.836617206
18652 132.483572417 34.378908222 268623.09877605713 3807040.039390467
18653 132.484095944 34.378667222 268670.58332833357 3807012.1120111356
18654 132.485043417 34.378761333 268757.9798103253 3807020.3896264955
18655 132.485197722 34.378677722 268771.940970412 3807010.7632190427
18656 132.485773417 34.378419028 268824.1752224697 3806980.754984312
18657 132.485468972 34.378102528 268795.3052718097 3806946.3418414923
18658 132.485086917 34.377105611 268757.4255904071 3806836.631311609
18659 132.484810833 34.3769895 268731.7146711404 3806824.3815734233
18660 132.485492667 34.37674925 268793.76230130333 3806796.176996344
18661 132.484843222 34.375835861 268731.5196852416 3806696.341603923
18662 132.484743472 34.3757305 268722.0556598189 3806684.882094331
18663 132.485075528 34.376094806 268753.5975319621 3806724.534903757
18664 132.484641917 34.376644556 268715.2303555509 3806786.504378451
18665 132.483985861 34.376451222 268654.3604058802 3806766.5558418618
18666 132.483463833 34.376304083 268605.9440262432 3806751.425917413
18667 132.491666667 34.377047806 269362.40668928856 3806815.231567393
18668 132.486928167 34.376336889 268924.6523768191 3806747.163659915
18669 132.485579889 34.376165861 268800.1796410359 3806731.2663469864
18670 132.485430694 34.376000833 268786.0041069238 3806713.3010400394
18671 132.483568028 34.381125417 268628.7985802067 3807285.9894330306
18672 132.483767861 34.380688139 268645.97270539054 3807237.0287541337
18673 132.484165583 34.381308722 268684.25765217625 3807304.958672389
18674 132.483970833 34.380251722 268663.43808779854 3807188.1564621544
18675 132.484568556 34.380439278 268718.9247815199 3807207.5970861316
18676 132.484107528 34.379949306 268675.17716470314 3807154.2993644853
18677 132.484190889 34.379752306 268682.301465187 3807132.257137808
18678 132.484786361 34.379939 268737.57904142793 3807151.6074065333
18679 132.484057639 34.376070639 268659.91453249246 3806724.176315806
18680 132.48430975 34.379497361 268692.5311873425 3807103.7064337553
18681 132.485144167 34.382572333 268777.7300542628 3807442.890846077
18682 132.484135667 34.376830111 268669.18086227623 3806808.241857808
18683 132.484956333 34.381088694 268756.3740027046 3807278.7482341137
18684 132.485375667 34.378033889 268786.5353018308 3806938.940928222
18685 132.485560111 34.37741325 268801.791417472 3806869.6766265393
18686 132.48495125 34.383007444 268761.18580532994 3807491.595131367
18687 132.485171972 34.380628639 268774.9397522336 3807227.2252608957
18688 132.485301639 34.376347139 268775.0873032148 3806752.0089499867
18689 132.485295417 34.380357639 268785.54702420963 3807196.883325786
18690 132.485923917 34.377142333 268834.50553899445 3806838.795897054
18691 132.48728975 34.382759222 268975.5603518641 3807458.729368124
18692 132.486930583 34.377831667 268928.98355673323 3806912.9646123317
18693 132.486490444 34.377912306 268888.72600926086 3806922.912653764
18694 132.486498972 34.376968361 268886.9150525102 3806818.1872274973
18695 132.486432194 34.382966028 268897.2648794406 3807483.623827508
18696 132.487034694 34.383333333 268953.6827635848 3807522.993301446
18697 132.487314722 34.377943972 268964.62120555283 3806924.5464455034
18698 132.487660611 34.378195889 268997.12461942865 3806951.701856914
18699 132.487504611 34.377533333 268980.9565682692 3806878.5640958427
18700 132.487632583 34.383333333 269008.666557824 3807521.6307071056
18701 132.487657361 34.376031139 268990.87678396894 3806711.5870097047
18702 132.487878472 34.376385333 269012.1858795488 3806750.371763203
18703 132.488358361 34.379284222 269064.2859993719 3807070.834230506
18704 132.488905694 34.381811333 269121.56480495015 3807349.9043021593
18705 132.488228583 34.383333333 269063.4766244218 3807520.2727411515
18706 132.4888975 34.380532667 269117.29872298916 3807208.0884713167
18707 132.489118389 34.380052028 269136.29287490295 3807154.2711232654
18708 132.489866056 34.3825805 269211.9964896048 3807433.0363808135
18709 132.489494 34.375908222 269159.4571214577 3806693.769372266
18710 132.489603333 34.378983889 269177.95835371787 3807034.684885607
18711 132.490142333 34.377811111 269224.30924464075 3806903.3689155746
18712 132.489410583 34.380695722 269164.93285341095 3807225.006720374
18713 132.49053625 34.376791222 269257.7379257622 3806789.342463678
18714 132.491666667 34.383147194 269379.14285977813 3807491.7982496973
18715 132.490470333 34.382300361 269266.79910989245 3807400.5867246217
18716 132.491666667 34.382673472 269377.84291559225 3807439.251233307
18717 132.490938194 34.378664 269299.8447520519 3806996.1631957046
18718 132.4908545 34.381459361 269299.8202619373 3807306.425504591
18719 132.491567556 34.381693361 269366.0387021643 3807330.759149141
18720 132.483668917 34.377907556 268629.2193134 3806928.8213558877
18721 132.483712806 34.377983472 268633.4647090231 3806937.1420944333
18722 132.483934056 34.383325278 268668.51580715063 3807529.1714013615
18723 132.484528389 34.383333333 268723.1947998605 3807528.7087281398
18724 132.485462306 34.383333333 268809.0808651581 3807526.5783383446
18725 132.489107472 34.383333333 269144.3020517826 3807518.2708111573
18726 132.490681833 34.383333333 269289.08524637786 3807514.68649277
18727 132.491666667 34.3764505 269360.7678762168 3806748.9762054374
18728 132.491666667 34.3764255 269360.6992849092 3806746.2031142917
18729 132.491158639 34.380610222 269325.45996840263 3807211.54373757
18730 132.491666667 34.380603806 269372.16371436545 3807209.676176805
18731 132.491666667 34.380776389 269372.6372737455 3807228.819723155
18732 132.483649222 34.383065389 268641.6060758442 3807500.9935317086
18733 132.486270306 34.383333333 268883.38717276114 3807524.7358216667
18734 132.49077025 34.378129472 269282.9320797492 3806937.253555198
18735 132.490760833 34.380483389 269288.5271512937 3807198.3802065477
18736 132.490790306 34.3814385 269293.85938651254 3807304.2576157562
18737 132.490727583 34.381418139 269288.0351614376 3807302.141844664
18738 132.489930278 34.382132583 269216.6726323431 3807383.205519818
18739 132.490387278 34.381307639 269256.43556667905 3807290.6593103567
18740 132.490542139 34.380412361 269268.2196998042 3807190.9992420394
18741 132.485015083 34.375540306 268746.512959013 3806663.1654997757
18742 132.485287 34.375406417 268771.15338635456 3806647.693844255
18743 132.484371944 34.375512889 268687.28685194487 3806661.591407595
18744 132.484370333 34.375217056 268686.3246790605 3806628.7801458933
18745 132.483798667 34.37934475 268645.10810015665 3807087.9444465158
18746 132.483938806 34.379020611 268657.1042253337 3807051.669874244
18747 132.483753917 34.379334889 268640.96540388546 3807086.952750395
18748 132.483639028 34.379578167 268631.0689903909 3807114.200302954
18749 132.484044778 34.377641167 268663.0538388091 3806898.414733722
18750 132.483901361 34.378002639 268650.858708508 3806938.8378814454
18751 132.484307028 34.378155472 268688.58812487405 3806954.8650712622
18752 132.484384889 34.378192694 268695.851346439 3806958.816235726
18753 132.486156528 34.377826139 268857.7790864144 3806914.1159274573
18754 132.485634722 34.377322556 268808.40393400483 3806859.446356051
18755 132.486390639 34.377447972 268878.27032857254 3806871.6344699985
18756 132.486136583 34.3767805 268853.0694878341 3806798.1751179458
18757 132.486080444 34.376752194 268847.8285241756 3806795.163300579
18758 132.485583556 34.376630444 268801.79464945325 3806782.7913122494
18759 132.485557806 34.37662225 268799.4038698728 3806781.941122708
18760 132.486648528 34.376737167 268900.03415506135 3806792.201395544
18761 132.486694972 34.376526222 268903.7257191196 3806768.696709261
18762 132.486436556 34.37602375 268878.577536956 3806713.5496611088
18763 132.486264806 34.376065306 268862.8957345945 3806718.5507451547
18764 132.486592528 34.375837083 268892.40929557255 3806692.4883066104
18765 132.486353472 34.375733889 268870.13924327603 3806681.5865781177
18766 132.486095278 34.375612639 268846.05933340057 3806668.72569241
18767 132.486154028 34.375477278 268851.09047841287 3806653.576993181
18768 132.4855885 34.375426528 268798.938239883 3806649.2370665898
18769 132.486783778 34.375281583 268908.4717976148 3806630.434216286
18770 132.48625375 34.3751705 268859.4186076148 3806619.3206671076
18771 132.486981833 34.375262972 268926.6361660819 3806627.91841308
18772 132.484807278 34.383333333 268748.8423478304 3807528.072461955
18773 132.483930333 34.383333333 268668.1956000799 3807530.073390333
18774 132.491666667 34.379802611 269369.9653015956 3807120.8046620535
18775 132.491666667 34.378047028 269365.1482850465 3806926.0689309514
18776 132.491666667 34.378137611 269365.3968238491 3806936.116729767
18777 132.491666667 34.377747111 269364.3253862837 3806892.8010374256
18778 132.491666667 34.381726 269375.24299775215 3807334.154104549
18779 132.483383056 34.376087167 268597.91777547036 3806727.5491098952
18780 132.483694861 34.375016194 268623.64720465604 3806608.0410179417
18781 132.485943417 34.381392528 268847.9875202196 3807310.1994899428
18782 132.484354222 34.383074167 268706.46456757735 3807500.3583920836
18783 132.491403889 34.382048861 269351.96268867253 3807370.5649091536
18784 132.491445889 34.377847083 269344.2949259849 3806904.392568464
18785 132.491057611 34.378079806 269309.22402848525 3806931.0905022467
18786 132.491666667 34.379028944 269367.8424662419 3807034.986663894
18787 132.491539972 34.379057 269356.2675878606 3807038.3869694355
18788 132.491445889 34.380029222 269350.282868623 3807146.443477155
18789 132.4913085 34.380270278 269338.3091826688 3807173.4948951774
18790 132.490427417 34.382083472 269262.25692098786 3807376.6262624287
18791 132.49069625 34.38007425 269281.46461397887 3807153.143961925
18792 132.485252222 34.381192333 268783.87076356396 3807289.5693650106
18793 132.484369639 34.381118972 268702.501577261 3807283.445253187
18794 132.485047639 34.3802805 268762.5475176062 3807188.8919187514
18795 132.489762944 34.382810833 269203.146435863 3807458.820549941
18796 132.483387528 34.375585861 268596.9491340213 3806671.93208975
18797 132.484634861 34.377540806 268717.04735796736 3806885.9359963657
18798 132.48399425 34.377387972 268657.7099745573 3806870.4446540656
18799 132.484714083 34.377751139 268724.91207743867 3806909.0862237187
18800 132.484955833 34.378430667 268749.0151450207 3806983.9106471087
18801 132.484562444 34.377925389 268711.4453846289 3806928.7606427716
18802 132.485413444 34.377182694 268787.668330405 3806844.4369415496
18803 132.486127833 34.377444361 268854.0902119481 3806871.8330699415
18804 132.485627889 34.376982528 268806.84031782125 3806821.744725214
18805 132.486138778 34.37648175 268852.4498827304 3806765.0316223972
18806 132.485646361 34.376471333 268807.133266949 3806764.998891899
18807 132.485332833 34.376561278 268778.5452539484 3806775.6909288303
18808 132.486356194 34.3766475 268872.90152236144 3806782.921582806
18809 132.48644225 34.376543722 268880.53081531305 3806771.213954016
18810 132.486372583 34.3763435 268873.57299255143 3806749.163382657
18811 132.486078889 34.375883333 268845.2963438988 3806698.789467223
18812 132.486678583 34.375738972 268900.05418426177 3806681.409307855
18813 132.486455917 34.375575972 268879.12710805703 3806663.8362896354
18814 132.485842583 34.375828611 268823.41246139945 3806693.258277834
18815 132.487425806 34.37570625 268968.68751027924 3806676.0767171597
18816 132.487272806 34.375852861 268955.0188083063 3806692.688012368
18817 132.48713075 34.375760389 268941.69955008716 3806682.7543998538
18818 132.487414861 34.375587833 268967.3554411245 3806662.9663978782
18819 132.486994139 34.375870361 268929.43751178856 3806695.2642492475
18820 132.487744083 34.376520583 269000.1976738983 3806765.680389232
18821 132.488806861 34.376574722 269098.0907741224 3806769.2647427255
18822 132.490355917 34.376341806 269239.91895376844 3806739.902017289
18823 132.48747925 34.378376917 268980.9425910052 3806972.1954265833
18824 132.484286389 34.379127222 268689.36413286417 3807062.7024677834
18825 132.484581389 34.379220278 268716.75071705715 3807072.3515561456
18826 132.486193417 34.379687389 268866.2898334409 3807120.488839144
18827 132.486713 34.379673139 268914.0352668079 3807117.7236829945
18828 132.489879917 34.378920417 269203.220928294 3807027.014639214
18829 132.48945275 34.379020444 269164.2099370946 3807039.0825627833
18830 132.491666667 34.378485778 269366.35211894603 3806974.7366923583
18831 132.483592111 34.390289361 268656.24316111446 3808302.4360836875
18832 132.483471833 34.390545 268645.886847921 3808331.067167013
18833 132.483605611 34.384032389 268640.2575916683 3807608.356575933
18834 132.4876315 34.383335833 269008.57383307547 3807521.910484656
18835 132.488646028 34.38365775 269102.7575193476 3807555.307379346
18836 132.490251778 34.383683583 269250.4977225108 3807554.5164260142
18837 132.486732583 34.384009583 268927.7590581648 3807598.6942292256
18838 132.488149806 34.3835025 269056.6969106912 3807539.216869521
18839 132.484772528 34.383413472 268745.8671421573 3807537.041073165
18840 132.485346306 34.383588889 268799.1161802255 3807555.190186354
18841 132.491666667 34.383633139 269380.47636159725 3807545.7010903945
18842 132.4860575 34.383806389 268865.11788985785 3807577.6942625227
18843 132.487250278 34.384168444 268975.80428913457 3807615.135706732
18844 132.483851 34.388977972 268676.4390253906 3808156.3805474434
18845 132.483464167 34.384335694 268628.08509737113 3807642.3232273734
18846 132.483738222 34.383747972 268651.6698739057 3807576.505238588
18847 132.489439083 34.391374833 269196.88694292394 3808409.5099921995
18848 132.488955167 34.391551583 269152.87441427045 3808430.2179500815
18849 132.488682278 34.390751472 269125.5824610521 3808342.0880917185
18850 132.488976639 34.390543722 269152.0796254133 3808318.3731249548
18851 132.489405083 34.390241333 269190.64660871914 3808283.855151444
18852 132.489580556 34.390640778 269207.8795765409 3808327.763557367
18853 132.49024875 34.390839111 269269.8681120364 3808348.2420234904
18854 132.489731806 34.390988611 269222.74321453687 3808366.002141086
18855 132.491230278 34.3911375 269360.9435434533 3808379.1063864236
18856 132.491008083 34.390615611 269339.0789107101 3808321.7221080796
18857 132.484141278 34.390325444 268706.8415167612 3808305.1851521437
18858 132.484889472 34.390069333 268774.93733034603 3808275.06906162
18859 132.48543275 34.389872528 268824.3534428962 3808251.9993350185
18860 132.486872611 34.389385389 268955.41785754624 3808194.68064158
18861 132.486637139 34.389468361 268933.9928340161 3808204.421037811
18862 132.487474639 34.38920825 269010.2913134856 3808173.6594539783
18863 132.487169111 34.389298167 268982.4431696491 3808184.32976472
18864 132.485810583 34.390200667 268860.00020810345 3808287.536085048
18865 132.487118556 34.389546139 268978.47611165245 3808211.951038529
18866 132.486265444 34.388939944 268898.3596623377 3808146.6543751913
18867 132.486306944 34.389008889 268902.36550882563 3808154.207404495
18868 132.485128444 34.389646722 268795.74928705196 3808227.6461659144
18869 132.485747528 34.388173306 268848.624591138 3808062.7968661697
18870 132.485571667 34.388230333 268832.6096643704 3808069.5236122264
18871 132.484770333 34.388867778 268760.6749615592 3808142.059528883
18872 132.484150639 34.388879861 268703.72288526583 3808144.81383686
18873 132.489089861 34.389490944 269159.59854770184 3808201.3369728425
18874 132.489197306 34.38974675 269170.1815774583 3808229.4672641912
18875 132.49069125 34.389873278 269307.90626905137 3808240.10077653
18876 132.490370639 34.389118556 269276.3517153908 3808157.1138942568
18877 132.489939722 34.390088 269239.3885178331 3808265.6294321073
18878 132.489771389 34.389686139 269222.8055493359 3808221.4367237077
18879 132.489018194 34.389325056 269152.55253491376 3808183.0992572308
18880 132.490541556 34.386968361 269286.16489905794 3807918.216917449
18881 132.49137375 34.386490667 269361.3816151565 3807863.335350702
18882 132.489591861 34.387562111 269200.46259164345 3807986.2400758406
18883 132.48971775 34.387483417 269211.82301915134 3807977.2243798533
18884 132.489509444 34.387623056 269193.05105001584 3807993.1880052784
18885 132.490078861 34.388446694 269247.6756359867 3808083.252607147
18886 132.487843917 34.387585917 269039.7896419999 3807992.8623404806
18887 132.489362806 34.387045361 269177.97954950546 3807929.4417646783
18888 132.487692583 34.389145639 269030.1606274658 3808166.2177077546
18889 132.487899806 34.389085167 269049.04997994035 3808159.037701522
18890 132.488810389 34.388821556 269132.06003935216 3808127.7223931085
18891 132.489363694 34.388653028 269182.4774381716 3808107.7684112513
18892 132.491355889 34.388072667 269364.08132774674 3808038.8574672337
18893 132.491362861 34.384962222 269356.1852369788 3807693.819213248
18894 132.491666667 34.384832111 269383.76658142806 3807678.695573155
18895 132.491666667 34.384122222 269381.81849130656 3807599.952013316
18896 132.491482889 34.384066444 269364.76477790216 3807594.183035427
18897 132.491338222 34.386425111 269357.9345400212 3807856.1444720835
18898 132.491523194 34.386450111 269375.01312616875 3807858.496685246
18899 132.487214722 34.386511222 268978.9751468839 3807875.0868494036
18900 132.487939111 34.386257944 269044.8936406169 3807845.341463978
18901 132.487105389 34.385829528 268967.04670633806 3807799.719870854
18902 132.486586194 34.385670278 268918.8633616003 3807783.238753786
18903 132.487394306 34.385190917 268991.8601271938 3807728.2241522474
18904 132.488245306 34.386149889 269072.7543844996 3807832.657944751
18905 132.488490611 34.386066861 269095.08451132465 3807822.8893132727
18906 132.488002444 34.386121361 269050.3423641608 3807830.046839092
18907 132.488728306 34.3856 269115.6602707684 3807770.5618287004
18908 132.487597306 34.385986528 269012.71518692875 3807816.013811535
18909 132.487890083 34.385344083 269037.8733237226 3807744.0841514715
18910 132.486732972 34.385328 268931.4200035244 3807744.937323448
18911 132.486868611 34.385026167 268943.06360922696 3807711.1476265676
18912 132.488459056 34.384078917 269086.72028248105 3807602.450751842
18913 132.488275222 34.384488861 269070.94096623687 3807648.3421160416
18914 132.490059444 34.384096972 269233.94529818115 3807600.808946539
18915 132.490637194 34.38427875 269287.5755568156 3807619.6573233968
18916 132.491286528 34.384480333 269347.84293553594 3807640.53995475
18917 132.491405278 34.384682194 269359.317415601 3807662.6609350913
18918 132.491666667 34.383678056 269380.59962103766 3807550.683452558
18919 132.483770278 34.384446833 268656.5416927441 3807653.9525374845
18920 132.484583556 34.383807083 268729.5718598898 3807581.1330934973
18921 132.484420972 34.388647806 268727.9432313959 3808118.456469618
18922 132.487547694 34.387614444 269012.62782588357 3807996.7017039713
18923 132.488045944 34.387466639 269058.03992541664 3807979.1712213964
18924 132.485765556 34.3870005 268847.05612978677 3807932.663428164
18925 132.486625639 34.386726028 268925.39392061124 3807900.2567843846
18926 132.491294389 34.391119028 269366.7881347389 3808376.9115045443
18927 132.491666667 34.39102525 269400.7634083119 3808365.6621753266
18928 132.489824722 34.38691425 269220.0968381527 3807913.8466118807
18929 132.483531917 34.384190417 268633.91557230824 3807626.053878472
